book_id,book_title,genre_1,genre_2,pages,author_name,author_average_rating
6505358,Guardian of the Dead,Fantasy,Young-Adult,333,Karen Healey,3.62
6609703,Kiss in the Dark,Mystery,Young-Adult,248,Lauren Henderson,3.64
6377326,Jekel Loves Hyde,Young-Adult,Romance,282,Beth Fantaskey,3.84
31751571,Since We Fell,Fiction,Mystery,419,Dennis Lehane,4.03
29939353,Lillian Boxfish Takes a Walk,Fiction,Historical,287,Kathleen Rooney,3.87
30340849,Pucked Off,Sports-and-Games,Romance,400,Helena Hunting,4.12
32848470,Mister Moneybags,Romance,Contemporary,308,Vi Keeland,4.14
30090925,The Animators,Fiction,Contemporary,369,Kayla Rae Whitaker,3.97
33643772,Ruckus,Romance,Romance,498,L.J. Shen,4.19
29276588,Everything You Want Me to Be,Mystery,Fiction,352,Mindy Mejia,3.81
31384635,Echoes in Death,Mystery,Romance,371,J.D. Robb,4.29
31287352,In Farleigh Field,Historical,Mystery,379,Rhys Bowen,3.92
32792498,Preppy: The Life and Death of Samuel Clearwater Part Two,Romance,Dark,282,T.M. Frazier,4.35
31207572,Grip,Romance,Contemporary,382,Kennedy Ryan,4.29
33773480,More Than a Feeling,Romance,Romance,347,Erika Kelly,4
32960684,White Knuckles,Romance,See-top-shelves,300,Autumn Jones Lake,4.32
32080126,Anything Is Possible,Fiction,Short-Stories,254,Elizabeth Strout,3.68
30689335,The Roanoke Girls,Mystery,Fiction,279,Amy Engel,3.93
30256248,By Your Side,Young-Adult,Contemporary,346,Kasie West,3.96
28965131,Behind Her Eyes,Thriller,Mystery,307,Sarah Pinborough,3.73
32148570,Before We Were Yours,Historical,Fiction,342,Lisa Wingate,4.28
30134847,Waking Gods,Science-Fiction,Fiction,336,Sylvain Neuvel,3.88
23308087,Flame in the Mist,Fantasy,Young-Adult,392,Rene Ahdieh,4.06
33151805,Into the Water,Mystery,Fiction,386,Paula Hawkins,3.87
33413128,Beartown,Fiction,Contemporary,432,Fredrik Backman,4.27
25489134,The Bear and the Nightingale,Fantasy,Historical,323,Katherine Arden,4.23
27883214,Caraval,Fantasy,Young-Adult,407,Stephanie Garber,4.01
110396,When He Was Wicked,Romance,Romance,368,Julia Quinn,3.98
27106864,Landon,Romance,Adult-Fiction,551,Scarlett Edwards,3.89
226709,Petals on the Wind,Fiction,Horror,439,V.C. Andrews,3.84
6323609,The Sheriff of Yrnameer,Science-Fiction,Humor,269,Michael Rubens,3.7
6202108,Crazy Beautiful,Young-Adult,Romance,191,Lauren Baratz-Logsted,3.61
5726135,View Points and Points of View: A 'Phoetry Book' from Cornwall,Poetry,Fiction,112,Clive Blake,4.05
5303134,Hard and Fast,Romance,Romance,304,Erin McCarthy,3.86
6080748,I Am Not Sidney Poitier,Fiction,Humor,234,Percival Everett,3.89
6534132,The Lion and the Mouse,Childrens,Childrens,40,Jerry Pinkney,4.13
6750738,Kiss of Life,Young-Adult,Horror,416,Daniel Waters,3.68
3920088,The Fetch,Fantasy,Young-Adult,380,Laura Whitcomb,3.77
3734317,Delicate Edible Birds and Other Stories,Short-Stories,Fiction,306,Lauren Groff,3.61
6123677,The Great Lover,Historical,Fiction,310,Jill Dawson,3.41
6323474,Beautiful,Young-Adult,Contemporary,232,Amy Reed,3.98
6069970,Green,Fantasy,Fiction,368,Jay Lake,3.61
6261081,Ruined,Young-Adult,Fantasy,304,Paula Morris,3.83
5928721,Jane Austen Ruined My Life,Fiction,Womens-Fiction,270,Beth Pattillo,3.47
6425725,Sense and Sensibility and Sea Monsters,Fiction,Fantasy,340,Ben H. Winters,3.75
5532725,Taboo,Romance,Adult-Fiction,262,Jess Michaels,3.91
3873328,The Dust of 100 Dogs,Young-Adult,Fantasy,336,A.S. King,3.87
20486644,Infraction,Romance,Adult-Fiction,284,K.I. Lynn,3.98
22227607,Taint,Romance,Adult-Fiction,219,S.L. Jennings,4.08
17910375,Officer off Limits,Romance,Romance,250,Tessa Bailey,3.98
34371311,Where I Belong,Romance,New-Adult,227,J.  Daniels,4.17
21956914,Slade,Romance,Adult-Fiction,176,Victoria Ashley,4.05
29483226,All In,Romance,New-Adult,296,Emma   Scott,4.35
7967742,The Bloom County Library Vol. 3: 1984-1986,Sequential-Art,Humor,265,Berkeley Breathed,4.35
203899,Letter from the Birmingham Jail,Nonfiction,History,35,Martin Luther King Jr.,4.44
250601,Homebodies,Humor,Sequential-Art,90,Charles Addams,4.32
247962,The Road Home,Historical,Young-Adult,469,Ellen Emerson White,3.95
758901,Tutunamayanlar,Asian-Literature,Cultural,736,O?uz Atay,4.46
12878300,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,Nonfiction,War,256,Eric Blehm,4.35
264892,Century of the Wind,History,Nonfiction,336,Eduardo Galeano,4.24
233712,The PreHistory of The Far Side: A 10th Anniversary Exhibit,Humor,Sequential-Art,288,Gary Larson,4.45
358846,Der Derwisch und der Tod,Fiction,Classics,353,Mea Selimovi?,4.53
91001,The Battlefield Where the Moon Says I Love You,Poetry,Literature,383,Frank Stanford,4.53
300946,The Red Tree,Childrens,Childrens,36,Shaun Tan,4.27
157985,Shahnameh: The Persian Book of Kings,Poetry,Classics,886,Abolqasem Ferdowsi,4.47
20451634,Oyasumi Punpun,Sequential-Art,Sequential-Art,2956,Inio Asano,4.2
4988505,Dostoevsky: A Writer in His Time,Biography,Nonfiction,959,Joseph Frank,4.19
89959,The Constitution of the United States of America,History,Nonfiction,30,Founding Fathers,4.51
551206,Peanuts Treasury,Sequential-Art,Humor,256,Charles M. Schulz,4.36
54741,Toda Mafalda,Sequential-Art,Humor,660,Quino,4.57
38735413,Demons,Dark,Romance,372,J.L. Drake,4.4
297226,Autumn Sonata: Selected Poems,Poetry,European-Literature,160,Georg Trakl,4.41
49458,Ahead of All Parting: The Selected Poetry and Prose,Poetry,Classics,615,Rainer Maria Rilke,4.31
18643872,The Wall,Science-Fiction,Young-Adult,340,Lauren Nicolle Taylor,3.99
13287544,No Dress Required,Romance,Contemporary,61,Cari Quinn,3.97
18249860,A Night of Southern Comfort,Romance,Contemporary,150,Robin Covington,3.95
35614467,Not the Marrying Kind,Romance,Romance,228,Nicola Marsh,3.62
35355104,Nicu II and Victoria's Incestuous Romance,Plays,Fiction,74,Kenneth Jarrett Singleton,4.46
13931214,The Moon Dwellers,Science-Fiction,Young-Adult,369,David Estes,4.07
18719485,Rock Star,Young-Adult,Fantasy,284,Su Williams,4.13
15856223,In Bed with the Opposition,Romance,Romance,165,Stephanie Draven,3.64
13551031,Holiday Affair,Romance,Romance,210,Annie Seaton,3.95
17727253,The Dream Keeper,Fantasy,Childrens,297,Mikey Brooks,4.21
13642753,Evil and the Mask,Fiction,Cultural,356,Fuminori Nakamura,3.41
17167084,How the Light Gets In,Mystery,Fiction,405,Louise Penny,4.17
33310128,Twist of Fate,Romance,Thriller,348,Ellie Masters,4.49
93575,Gaudy Night,Mystery,Fiction,501,Dorothy L. Sayers,4.06
21718,Blindsighted,Mystery,Thriller,418,Karin Slaughter,4.08
18214414,The Silkworm,Mystery,Fiction,455,Robert Galbraith,3.99
425100,Dance Hall of the Dead,Mystery,Fiction,255,Tony Hillerman,4.04
3698,The Quiet American,Fiction,Classics,180,Graham Greene,3.89
36109208,Monsoon Rising,Thriller,See-top-shelves,399,David Lee Corley,4.27
1991039,The Bat,Mystery,Mystery,369,Jo Nesb,3.93
994823,The Circular Staircase,Mystery,Fiction,208,Mary Roberts Rinehart,3.67
32506,The Poet,Mystery,Mystery,510,Michael Connelly,4.13
291482,The Gold-Bug and Other Tales,Classics,Fiction,121,Edgar Allan Poe,4.17
7869,The Bourne Identity,Fiction,Thriller,566,Robert Ludlum,3.99
3764,From Russia With Love,Fiction,Thriller,259,Ian Fleming,3.74
19494,The Spy Who Came In from the Cold,Fiction,Thriller,224,John le Carr,3.92
2459785,In the Woods,Mystery,Fiction,429,Tana French,3.87
1291211,Class A,Young-Adult,Action,291,Robert Muchamore,4.21
143148,The Fifth of March: A Story of the Boston Massacre,Historical,Young-Adult,352,Ann Rinaldi,3.78
18166117,Blood Witch,Paranormal,Paranormal,83,Ellie Potts,3.69
18489584,Pigments of My Imagination,Romance,Young-Adult,0,Angela Kulig,3.75
10797823,The Ylem,Young-Adult,Fantasy,413,Tatiana Vila,3.85
23947523,The Secret of the Keepers: Kailmeyra's Strength,Fantasy,Young-Adult,360,Elizabeth Isaacs,4.02
8585694,The Sapphire Talisman,Young-Adult,Paranormal,320,Brenda Pandos,3.86
10843396,Hunted,Fantasy,Science-Fiction,300,Ami Blackwelder,3.87
12401507,Run,Young-Adult,Horror,265,Patti Larsen,4.24
7238737,Being Jamie Baker,Young-Adult,Fantasy,353,Kelly Oram,4.05
9314304,Breaking Point,Romance,Romance,405,Pamela Clare,4.16
33727,Welcome to Temptation,Romance,Womens-Fiction,416,Jennifer Crusie,3.8
73385,A Knight in Shining Armor,Romance,Science-Fiction,464,Jude Deveraux,3.94
17797383,The True Tale of the Monster Billy Dean Telt by Hisself,Young-Adult,Fantasy,272,David Almond,3.72
20615135,Edge of the Heat,Romance,Romance,216,Lisa Ladew,4.24
33126301,Without Mercy,Suspense,See-top-shelves,257,Alicia Dean,3.59
22912916,Love Nouveau,New-Adult,Romance,245,B.L. Berry,4.06
22444090,True Colors,Young-Adult,Contemporary,222,Krysten Lindsay Hager,3.91
18475593,Winterspell,Fantasy,Young-Adult,454,Claire Legrand,3.87
18777107,Nymph,Young-Adult,Fantasy,432,Tonya Alexandra,3.61
32871490,Hark: A Christmas Collection,Holiday,Fiction,134,Justin Bog,4.44
23153574,The Paragraph Ranch,Fiction,Family,266,Kay Ellington,3.98
18552221,The Legacy of Blood,Fantasy,Historical,420,Shelby Westland,4.04
18134013,Rain,Young-Adult,Romance,300,Amanda Sun,3.71
15728807,House of Ivy & Sorrow,Fantasy,Young-Adult,360,Natalie Whipple,3.72
23517137,Soul to Take,Womens-Fiction,Fiction,124,Helen  Bateman,3.95
17854535,Ghosts of Demons Past,Horror,Fantasy,351,Matt Schiariti,4.24
13645358,Let the Storm Break,Fantasy,Young-Adult,400,Shannon Messenger,4.47
18588607,Bum Magnet,Romance,See-top-shelves,152,Deborah McClatchey,4.44
20359719,The Perilous Sea,Fantasy,Young-Adult,414,Sherry Thomas,3.91
23199714,Never Smile at Strangers,Mystery,Thriller,328,Jennifer Jaynes,4.03
20693377,Beatless,New-Adult,Romance,245,Amber L.  Johnson,4.19
40942107,Hail Strike (Hail #3),Adventure,See-top-shelves,371,Brett Arquette,4.15
17164902,Swamp Magic,Romance,Romance,166,Bobbi Romans,3.73
11108988,Noble Cause,Historical,Romance,384,Jessica James,4.05
22232707,Outback Hearts,Romance,Contemporary,166,Susan Stoker,4.3
15995501,The Stereotypical Freaks,Sequential-Art,Young-Adult,154,Howard  Shapiro,3.88
18405618,Scars of the Earth,Fantasy,Fantasy,233,C.S. Moore,3.98
16295790,Thunderstorm,Fantasy,See-top-shelves,362,J.M. Schroder,4.04
30657877,Raven's Peak,Horror,Fantasy,214,Lincoln Cole,4.16
15882244,TRANSITION The Chimera Hunters Series,Romance,Romance,145,Megan S. Johnston,3.74
18342971,Brain: The Man Who Wrote the Book That Changed the World,Fiction,Humor,224,Dermot Davis,3.78
18521708,Untethered,Fantasy,Young-Adult,340,Katie Hayoz,3.74
16190523,Red Gone Bad,Fantasy,Folk-Tales,51,Lucy Pireel,4.21
16107136,Safe Heart,Paranormal,Fantasy,313,Kenra Daniels,4.16
16243990,Deadly Election,Mystery,Thriller,278,Arthur Crandon,3.91
335090,Revolution from Within: A Book of Self-Esteem,Feminism,Nonfiction,432,Gloria Steinem,3.99
677591,The Subjection of Women,Philosophy,Feminism,136,John Stuart Mill,3.89
2181667,He's a Stud She's a Slut and 49 Other Double Standards Every Woman Should Know,Feminism,Nonfiction,219,Jessica Valenti,3.87
58098,For colored girls who have considered suicide/when the rainbow is enuf,Poetry,Plays,80,Ntozake Shange,4.23
250792,Ain't I a Woman: Black Women and Feminism,Feminism,Nonfiction,205,bell hooks,4.2
18745,Female Chauvinist Pigs: Women and the Rise of Raunch Culture,Feminism,Nonfiction,236,Ariel Levy,3.73
98532,The Female Eunuch,Feminism,Nonfiction,400,Germaine Greer,3.69
224388,A Vindication of the Rights of Men & A Vindication of the Rights of Woman & An Historical and Moral View of the French Revolution,Feminism,Nonfiction,464,Mary Wollstonecraft,3.84
8800489,Z213: EXIT,Fiction,Poetry,101,Dimitris Lyacos,4.61
4590435,Facing Death,Fiction,Philosophy,447,Bryan Magee,4.14
29946,Illusions: The Adventures of a Reluctant Messiah,Fiction,Philosophy,144,Richard Bach,3.89
106096,Death on the Installment Plan,Fiction,Cultural,592,Louis-Ferdinand Cline,4.17
10031,The Wall,Philosophy,Fiction,183,Jean-Paul Sartre,3.99
16640,The Sorrows of Young Werther,Classics,Fiction,149,Johann Wolfgang von Goethe,3.8
577184,Ashes of Roses,Historical,Young-Adult,250,Mary Jane Auch,3.83
213577,Anna of Byzantium,Historical,Young-Adult,211,Tracy Barrett,3.62
3026017,My Bonny Light Horseman: Being an Account of the Further Adventures of Jacky Faber in Love and War,Historical,Young-Adult,436,L.A. Meyer,4.21
1222958,The Lacemaker and the Princess,Historical,Historical,208,Kimberly Brubaker Bradley,4.4
219563,Shabanu: Daughter of the Wind,Young-Adult,Fiction,240,Suzanne Fisher Staples,3.8
181428,The Minister's Daughter,Historical,Young-Adult,272,Julie Hearn,3.46
460069,Standing in the Light: The Captive Diary of Catharine Carey Logan Delaware Valley Pennsylvania 1763,Historical,Young-Adult,184,Mary Pope Osborne,3.96
6135633,Sphinx's Princess,Historical,Young-Adult,370,Esther M. Friesner,3.8
36336,Patience Princess Catherine,Historical,Young-Adult,208,Carolyn Meyer,3.77
455933,I Coriander,Fantasy,Historical,275,Sally Gardner,3.81
122756,My Brother Sam Is Dead,Historical,Young-Adult,240,James Lincoln Collier,3.44
294924,A Song for Summer,Historical,Romance,397,Eva Ibbotson,3.93
338069,Elizabeth I: Red Rose of the House of Tudor England 1544,Historical,Young-Adult,238,Kathryn Lasky,4
29875926,I Liked My Life,Fiction,Contemporary,272,Abby Fabiaschi,4.17
32620317,The Salt House,Fiction,Contemporary,304,Lisa Duffy,3.84
30753570,Are You Sleeping,Mystery,Fiction,326,Kathleen  Barber,3.64
25314447,Given to the Sea,Fantasy,Young-Adult,352,Mindy McGinnis,3.94
30635342,The Unyielding,Romance,Fantasy,400,Shelly Laurenston,4.21
29939115,Almost Missed You,Fiction,Mystery,304,Jessica Strawser,3.55
34964865,A Crown of Wishes,Fantasy,Young-Adult,369,Roshani Chokshi,3.82
23367265,Immortal Reign,Fantasy,Young-Adult,391,Morgan Rhodes,4.08
29895106,Breath of Fire,Fantasy,Romance,432,Amanda Bouchet,4.05
107664,Raven's Gate,Fantasy,Young-Adult,270,Anthony Horowitz,4.05
171020,A Mango-Shaped Space,Young-Adult,Realistic-Fiction,221,Wendy Mass,4.13
18278874,The Road To California,Horror,Horror,450,Eric A. Shelman,4.31
7724842,Tooth and Nail,Horror,Horror,247,Craig DiLouie,3.9
18775467,Conspiracy,Horror,Horror,256,John       O'Brien,4.25
17619991,Escaping the Dead,Horror,Horror,78,W.J. Lundy,4.25
6739080,Hater,Horror,Horror,244,David Moody,3.78
12295280,As the World Dies: Untold Tales Volume 1,Horror,Horror,158,Rhiannon Frater,4.01
13450189,Voyage of the Dead,Horror,Horror,286,David P. Forsyth,3.9
13644247,Aftermath,Horror,Apocalyptic,296,D.J. Molles,4.22
7674888,Zomblog,Horror,Horror,270,T.W. Brown,4.14
34267190,Rise Of The Rams,Horror,Apocalyptic,382,Christopher Artinian,4.41
16133865,Survivor Roundup,Horror,Westerns,250,Angela  Scott,3.99
9466865,Raising Stony Mayhall,Horror,Horror,422,Daryl Gregory,3.83
18167243,The Book of Riley 3,Horror,Horror,99,Mark Tufo,4.3
10092502,Flesh Eaters,Horror,Horror,389,Joe McKinney,3.88
16146990,The Undead: The First Seven Days,Horror,Horror,826,R.R. Haywood,4.25
7716140,Married with Zombies,Horror,Romance,253,Jesse Petersen,3.84
16103129,Apocalypse Z: The Beginning of the End,Horror,Horror,397,Manel Loureiro,3.75
13130990,No Easy Hope,Horror,Horror,349,James N. Cook,4.23
22086463,The Apocalypse of Enoch: Scourge (Volume 2),Horror,See-top-shelves,210,Shane Moore,4.63
535316,Teach Us to Outgrow Our Madness: 4 Short Novels,Fiction,Asian-Literature,261,Kenzabur? ?e,3.78
673023,Survival,Science-Fiction,Fiction,483,Julie E. Czerneda,3.97
18327082,Before You Break,New-Adult,Romance,226,Christina  Lee,3.99
19277831,Into the Storm,Romance,Romance,411,Susan Fanetti,4.17
1296380,The Billionaire's Pregnant Mistress,Category-Romance,Romance,184,Lucy Monroe,3.78
185117,Crystal Rain,Science-Fiction,Science-Fiction,352,Tobias S. Buckell,3.81
26131641,Miller's Valley,Fiction,Historical,257,Anna Quindlen,4.19
25663807,The Things We Keep,Fiction,Romance,338,Sally Hepworth,3.9
26114523,The Summer that Melted Everything,Fiction,Magical-Realism,310,Tiffany McDaniel,3.93
29981261,The Butterfly Garden,Thriller,Horror,288,Dot Hutchison,4.08
27833494,Dark Money: The Hidden History of the Billionaires Behind the Rise of the Radical Right,Nonfiction,Politics,464,Jane Mayer,4.31
23203106,Wink Poppy Midnight,Young-Adult,Mystery,247,April Genevieve Tucholke,3.55
25937671,A Mother's Reckoning: Living in the Aftermath of Tragedy,Nonfiction,Autobiography,336,Sue Klebold,4.13
28233082,The Girl in the Ice,Mystery,Thriller,417,Robert Bryndza,4.09
25644437,Find Her,Mystery,Thriller,402,Lisa Gardner,4.09
27070127,Vinegar Girl,Fiction,Romance,237,Anne Tyler,3.66
25852784,Evicted: Poverty and Profit in the American City,Nonfiction,Sociology,418,Matthew Desmond,4.48
29875363,The Fireman,Horror,Fiction,752,Joe Hill,4.03
18813417,The Dark Heart,Fantasy,Fairies,531,Emma V. Leech,4.19
27252717,The Score,New-Adult,Romance,361,Elle Kennedy,4.13
26200563,Hamilton: The Revolution,Nonfiction,History,285,Lin-Manuel Miranda,4.44
26499472,Black Hole,Adventure,Science-Fiction,83,Scott McElhaney,3.85
16073880,Order of the Dimensions,Science-Fiction,Fantasy,318,Irene Helenowski,3.55
13010310,The Sounding,Fantasy,Fantasy,478,Carrie Salo,4.03
18279247,Io Deceneus: Journal of a Time Traveler,Science-Fiction,Science-Fiction,418,Florian Armas,3.81
7864587,The Iron Duke,Science-Fiction,Romance,384,Meljean Brook,3.97
230852,City of Saints and Madmen,Fantasy,Fiction,704,Jeff VanderMeer,3.68
2408602,The Red Wolf Conspiracy,Fantasy,Fiction,560,Robert V.S. Redick,3.78
6043781,Blood of Elves,Fantasy,Fiction,320,Andrzej Sapkowski,4.25
474481,The Christ Project,Fiction,See-top-shelves,358,Donald Allen Kirch,3.92
573504,Don't Bend Over in the Garden Granny You Know Them Taters Got Eyes,Humor,Nonfiction,256,Lewis Grizzard,4.09
828387,A Short History of Tractors in Ukrainian,Fiction,Contemporary,326,Marina Lewycka,3.42
128098,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,Plays,Drama,112,Paul Zindel,3.64
30152,In God We Trust: All Others Pay Cash,Humor,Fiction,272,Jean Shepherd,4.03
195606,This Is Not a Novel,Fiction,Poetry,190,David Markson,4
90749,Don't Pee on My Leg and Tell Me It's Raining: America's Toughest Family Court Judge Speaks Out,Nonfiction,Humor,256,Judy Sheindlin,3.88
419049,The Baby Jesus Butt Plug,Horror,Fiction,96,Carlton Mellick III,3.81
49614,Nostradamus Ate My Hamster,Fantasy,Humor,320,Robert Rankin,3.8
473815,Well-Behaved Women Seldom Make History,Nonfiction,History,320,Laurel Thatcher Ulrich,3.96
7442,The Electric Kool-Aid Acid Test,Nonfiction,History,416,Tom Wolfe,3.86
93453,When Will Jesus Bring the Pork Chops?,Humor,Nonfiction,295,George Carlin,4.05
2162300,Tequila Makes Her Clothes Fall Off,Romance,Romance,289,Cara North,3.92
1531610,I Still Miss My Man But My Aim Is Getting Better,Mystery,Fiction,288,Sarah Shankman,3.62
415459,I Have No Mouth and I Must Scream,Science-Fiction,Horror,134,Harlan Ellison,4.2
386,Another Bullshit Night in Suck City,Autobiography,Nonfiction,347,Nick Flynn,3.85
733462,An Arsonist's Guide to Writers' Homes in New England,Fiction,Mystery,305,Brock Clarke,3.05
55876,How to Lose Friends and Alienate People,Nonfiction,Autobiography,368,Toby Young,3.3
4953,A Heartbreaking Work of Staggering Genius,Fiction,Contemporary,485,Dave Eggers,3.71
223040,Stop Dressing Your Six-Year-Old Like a Skank: A Slightly Tarnished Southern Belle's Words of Wisdom,Humor,Nonfiction,262,Celia Rivenbark,3.74
45122,The Ice House,Mystery,Mystery,240,Minette Walters,3.77
18431,The Rule of Four,Fiction,Mystery,450,Ian Caldwell,3.33
141452,Thornyhold,Fiction,Mystery,207,Mary  Stewart,4.05
15807,The Dress Lodger,Historical,Fiction,291,Sheri Holman,3.55
44757,Kirkland Revels,Romance,Gothic,365,Victoria Holt,3.83
472968,The Vampyre and Other Tales of the Macabre,Horror,Classics,312,John William Polidori,3.54
859694,Vathek,Classics,Gothic,170,William Beckford,3.38
89723,The Lottery and Other Stories,Short-Stories,Fiction,302,Shirley Jackson,3.98
93136,The Italian,Classics,Gothic,544,Ann Radcliffe,3.41
650775,Collected Ghost Stories,Horror,Short-Stories,568,M.R. James,4.02
207313,Melmoth the Wanderer,Classics,Gothic,659,Charles Robert Maturin,3.7
1335019,Necronomicon: The Best Weird Tales,Horror,Fantasy,878,H.P. Lovecraft,4.08
12923,The Castle of Otranto,Classics,Gothic,125,Horace Walpole,3.22
